video_id,start,end,text,dialect
w2j0vTeUrJ8,00:08:00.520,00:08:10.380,للعلاج والحفاظ على مفاصل وعضلات الجسم من الألم والشد، لذلك ادعم الفيديو وشاركه هذا مع الاهل والاصحاب الان لتعم الفائدة,Jordan
w2j0vTeUrJ8,00:08:10.600,00:08:20.580,أخيرا حسب نتيجة التصويت يلي طرحته في المنتدى قبل ايام، أكبر نسبه تم اختيارها هو الم عضلات الرقبة لذلك حناخدها بقليل من التفاصيل,Jordan
w2j0vTeUrJ8,00:08:20.980,00:08:27.860,السبب الرئيسي لألم الرقبة هو الانحناء للأمام لأنه يزيد من استخدام العضلات اضعاف مضاعفه,Jordan
w2j0vTeUrJ8,00:08:28.060,00:08:36.520,سوءا عند استخدام الأجهزة المحمولة او العمل في المطبخ او العمل على الطاولة مثل القراءة والكتابة او قياده السيارة,Jordan
w2j0vTeUrJ8,00:08:36.760,00:08:49.200,فتقول أبحاث في عام ٢٠١٦ ان انحناء الراس اكثر من ١٥درجه عن وضع الاستقامة يسقط مركز جاذبيته خارج الجسم ويضاعف عمل عضلات خلف الرقبة والاكتاف والظهر,Jordan
w2j0vTeUrJ8,00:08:49.200,00:08:55.620,بنسبه ٢-٤ اضعاف درجه الانحناء في حال استخدمها اكثر من ٦ دقائق,Jordan
w2j0vTeUrJ8,00:08:56.280,00:09:08.280,لترجمه ذلك على الواقع فمثلا إذا حنيت للأمام ٣٠ درجه x  لكي تتفحص محتوى جهازك الذكي فقد استخدمت عضلاتك ١٥٠٪.,Jordan
w2j0vTeUrJ8,00:09:08.660,00:09:19.620,الان تخيل لو استخدمت هذه الوضعية لمده ساعة يوميا وانت تكتب مقال على اللاب توب او تطبخ وجبه العائلة او تنظف المنزل او تشاهد التلفاز,Jordan
w2j0vTeUrJ8,00:09:19.880,00:09:31.280,هذه الزيادة في استخدام العضلات بدون تدريب العضلة لاستيعاب هذا الجهد المبذول ستؤدي لتشنج مزمن في العضلات ولزياده احتكاك المفاصل,Jordan
w2j0vTeUrJ8,00:09:31.280,00:09:36.400,وبالتالي للخشونة والم وتصلب المفصل واسوء سيناريو هو انقراص الديسك.,Jordan
w2j0vTeUrJ8,00:09:36.400,00:09:41.820,حاول قياس درجه انحناء راسك عند القيام بنشاطاتك المعتادة وأخبرني عنها في التعليقات,Jordan
w2j0vTeUrJ8,00:09:42.220,00:09:49.400,بالنسبة للأوضاع الأخرى الشائعة مثل وضعيه نصف الاستلقاء او نصف الجلوس slouching position,Jordan
w2j0vTeUrJ8,00:09:49.440,00:09:57.520,فهي تخضع لنفس قانون انحناء الراس وهي ليست مريحه ابدا لعضلات الرقبة والاكتاف ويجب تجنب استخدامها فورا,Jordan
w2j0vTeUrJ8,00:09:57.840,00:10:04.800,شرحت بعض تمارين الإطالة لتخفيف الم الرقبة راجع الحلقة الرابط بالأعلى عند بطاقه الi,Jordan
w2j0vTeUrJ8,00:10:05.020,00:10:13.200,خلاصه الكلام حاولت في الحلقة ان أقرب لك المصطلحات وبعض النصائح الطبية الحديثة لتجنب الم وشد العضلات,Jordan
w2j0vTeUrJ8,00:10:13.200,00:10:19.760,ففي النهاية الجسم يخضع لقوانين الميكانيكا الحيوية biomechanics  واذا اردت ان تحافظ على صحه جسمك,Jordan
w2j0vTeUrJ8,00:10:19.760,00:10:30.640,فهو يحتاج لصيانه فيزيائية تتمثل في ممارسه تمارين علاجه او رياضه يوميه لتنميه العضلات وتهيئتها لاستيعاب القوه المبذولة في نشاطك اليومي,Jordan
w2j0vTeUrJ8,00:10:30.760,00:10:36.160,هنا نصل لنهاية الحلقة عزيزي المشاهد لا تنسى تشوف الحلقات السابقة وانتظر الحلقات القادمة,Jordan
w2j0vTeUrJ8,00:10:36.160,00:10:41.040,"اشترك بالقناة واضغط زر الاعجاب واكتبلي رأيك بالتعليقات
المصادر بصندوق الوصف",Jordan
w2j0vTeUrJ8,00:10:41.240,00:10:46.220,"معكم الدكتور فارس وبشوفكم بحلقه اخرى بإذن الله تعالى
وأتمنى لكم دوام الصحة والعافية",Jordan
weyd7cAy7qg,00:00:00.345,00:00:03.245,السلام عليكم مقدمكم الدكتور فارس عرب,Jordan
weyd7cAy7qg,00:00:03.245,00:00:05.735,ما الذي يسبب ارتفاع مستويات سكر الدم في الصباح؟,Jordan
weyd7cAy7qg,00:00:05.920,00:00:13.700,مريض السكري يعلم ان السبب بديهي جدا. ارتفاع سكر الدم هو بسبب الوجبات عالية الكربوهيدرات قبل النوم,Jordan
weyd7cAy7qg,00:00:13.700,00:00:16.520,وعدم كفاية أدوية السكري او الانسولين,Jordan
weyd7cAy7qg,00:00:16.760,00:00:22.820,ولكن ماذا لو كان مريض السكري لم يستهلك الكربوهيدرات قبل النوم ويتناول الأدوية بانتظام؟,Jordan
weyd7cAy7qg,00:00:22.860,00:00:27.160,اليوم رح نتعلم الجواب الطبي على هالسؤال وكيف تعالج المشكله.,Jordan
weyd7cAy7qg,00:00:27.180,00:00:30.220,تابع معي للنهايه واشترك بالقناة وخلينا ندخل صلب الموضوع,Jordan
weyd7cAy7qg,00:00:38.560,00:00:43.600,فتره نوم الليل تعتبر صيام، ٧-٩ ساعات نوم بدون تناول طعام,Jordan
weyd7cAy7qg,00:00:43.600,00:00:51.840,المفترض ان سكر الدم ينخفض. ولكن بعض مرضى السكري يفاجئ بارتفاع فحص سكر الدم في الصباح قبل الافطار,Jordan
weyd7cAy7qg,00:00:52.020,00:00:59.540,السبب الطبي لارتفاع السكر هو افراز هورمونات الاجهاد او السترس هورمون وهي ٤ هرمونات,Jordan
weyd7cAy7qg,00:00:59.680,00:01:08.940,هرمون النمو من الغدة النخامية والأدرينالين والكورتيزول من الغدة الكظرية وهرمون الجلوكاجون من البنكرياس,Jordan
weyd7cAy7qg,00:01:09.260,00:01:16.480,والسؤال هنا لماذا الجسم يكون في حاله سترس اثناء النوم في حاله الراحه التامه,Jordan
weyd7cAy7qg,00:01:16.480,00:01:18.140,سؤال وجيه جدا.,Jordan
weyd7cAy7qg,00:01:18.140,00:01:22.880,لما درس الباحثين هذه المعضله خرجو لنا بنظريتن وسموها,Jordan
weyd7cAy7qg,00:01:22.880,00:01:28.200,١ ظاهرة الفجر dawn phenomenon و ٢ تأثير سوموجي somogyi effect,Jordan
weyd7cAy7qg,00:01:28.200,00:01:35.140,ظاهرة الفجر ببساطه هي عمليه طبيعية للجسم للخروج من حاله النوم,Jordan
weyd7cAy7qg,00:01:35.140,00:01:40.660,تحصل للجميع سواء مريض سكري او لا في ساعات الصباح الباكر,Jordan
weyd7cAy7qg,00:01:40.660,00:01:46.820,حسب الساعة البيولوجية لجسمك قبل الاستيقاظ بين الساعة 3 الى 8 صباحًا,Jordan
weyd7cAy7qg,00:01:46.820,00:01:50.360,يبدأ الجسم بالتحضير والاستعداد للاستيقاظ,Jordan
weyd7cAy7qg,00:01:50.440,00:01:55.480,فيفرز هرمونات الاجهاد لكي يطرح الجلوكوز المخزن من الكبد الى الدم,Jordan
weyd7cAy7qg,00:01:55.480,00:02:01.440,لكي يكون لديك طاقة كافية وتكون قادر على الاستيقاظ والنهوض من السرير,Jordan
weyd7cAy7qg,00:02:01.440,00:02:05.080,هذه الهرمونات ترفع سكر الدم في فتره الصيام,Jordan
weyd7cAy7qg,00:02:05.080,00:02:12.460,وفي الوقت نفسه تقلل من حساسيه للأنسولين لكي يتم حرق السكر ويعتدل سكر الدم ويستقر,Jordan
weyd7cAy7qg,00:02:13.060,00:02:20.780,الى هنا لا يوجد اي مشكله الا عند مريض السكري وخاصه النوع الاول بسبب عدم توفر الانسولين,Jordan
weyd7cAy7qg,00:02:20.780,00:02:28.040,او في النوع الثاني بسبب تلاشي جرعه ادويه تنظيم السكر التي تم تناولها في اليوم السابق,Jordan
weyd7cAy7qg,00:02:28.120,00:02:34.160,وهنا يحصل الخلل ويبقى سكر الدم مرتفع وتحصل على قرائه مرتفعة في الصباح.,Jordan
weyd7cAy7qg,00:02:34.440,00:02:36.800,ومن هنا جاءت التسمية ظاهره الفجر,Jordan
weyd7cAy7qg,00:02:37.680,00:02:43.660,السبب الثاني المحتمل لارتفاع مستويات سكر الدم في الصباح هو تأثير Somogyi,Jordan
weyd7cAy7qg,00:02:44.180,00:02:47.040,ويُسمى أيضًا بفرط سكر الدم المرتد,Jordan
weyd7cAy7qg,00:02:47.300,00:02:57.140,هذه الظاهر هي نفس ظاهره الفجر لكن بشكل مضاعف وتحصل عند عدد قليل جدا من مرضى السكري خاصه من يعتمد على حقن الانسولين,Jordan
weyd7cAy7qg,00:02:57.240,00:03:06.180,قبل النوم يكون السكر مستقر بشكل طبيعي، ولكن أثناء النوم يحصل انخفض كبير ومفاجئ في مستوى سكر الدم,Jordan
weyd7cAy7qg,00:03:06.240,00:03:12.820,لعده اسباب مثل تناول جرعات اكبر من الانسولين او ادويه تنظيم السكري,Jordan
weyd7cAy7qg,00:03:12.820,00:03:23.000,او رؤيه أحلام او كوابيس اثناء النوم او لان الجو بارد فترجف او الجو حار فتتعرق. لهذه الأسباب ينخفض سكر الدم,Jordan
weyd7cAy7qg,00:03:23.000,00:03:31.160,"هنا يجب ان نشرح فرق مهم بين ارتفاع وانخفاض سكر الدم, نقطه مهمه يجب معرفتها والتفريق بينها",Jordan
weyd7cAy7qg,00:03:31.420,00:03:39.400,ارتفاع سكر الدم خطر ويسبب مضاعفات، ولكن مضاعفاته مدروسة وطويله الأمد ويمكن السيطرة عليها,Jordan
weyd7cAy7qg,00:03:39.740,00:03:47.180,بعكس خطورة انخفاض سكر الدم لان مضاعفاته قاتله وسريعة النتائج وهي شديد الخطورة,Jordan
weyd7cAy7qg,00:03:47.180,00:03:50.780,قد تدخل صاحبها في غيبوبة وقد تؤدي للوفاة,Jordan
weyd7cAy7qg,00:03:51.000,00:04:00.500,الجسم يعلم تماما خطوره انخفاض سكر الدم لذلك يفزع اثناء النوم ويفرز الهرمونات ويضع الجسم في حاله الاجهاد,Jordan
weyd7cAy7qg,00:04:00.680,00:04:05.400,"في محاولة ""لإنقاذك"" من الانخفاض الخطير في نسبة سكر الدم",Jordan
weyd7cAy7qg,00:04:05.400,00:04:16.240,تقوم الهرمونات بحث الكبد على إفراز الجلوكوز المخزن بكميات أكبر من المعتاد كرده فعل لهذا سمي بفرط سكر الدم المرتد,Jordan
weyd7cAy7qg,00:04:16.240,00:04:24.980,وهذا غير جيد لمرضى السكري، لأنه يؤدي إلى ارتفاع نسبة سكر الدم في الصباح مع فشل تنظيم افراز هرمون الانسولين,Jordan
weyd7cAy7qg,00:04:25.460,00:04:27.420,وهذا هو تأثير سوموجي,Jordan
weyd7cAy7qg,00:04:28.340,00:04:34.260,طيب الان حتسال كيف حنفرق بين ظاهرة الفجر أو تأثير سوموجي لديك؟,Jordan
weyd7cAy7qg,00:04:34.260,00:04:39.540,الصراحة من الصعب معرفه ذلك فكلا الظاهرتين تسبب ارتفاع السكر,Jordan
weyd7cAy7qg,00:04:39.780,00:04:46.960,ولكن اذا فحصت مستوى سكر الدم بين الساعة 2 صباحًا و 3 صباحًا لعدة ليال متتالية,Jordan
weyd7cAy7qg,00:04:46.960,00:04:51.500,وكانت نسبة سكر الدم منخفضة باستمرار خلال هذا الوقت،,Jordan
weyd7cAy7qg,00:04:51.500,00:04:54.200,فمن المشتبه انها تأثير سوموجي,Jordan
weyd7cAy7qg,00:04:54.500,00:05:00.500,إذا كان سكر الدم طبيعي خلال هذه الفترة، فمن المرجح أن تكون ظاهرة الفجر هي السبب,Jordan
weyd7cAy7qg,00:05:00.500,00:05:09.440,وأيضا في بعض الابحاث تشير إلى أن تأثير Somogyi قد يكون السبب في حدوث الكوابيس والنوم المضطرب والتعرق طوال الليل,Jordan
weyd7cAy7qg,00:05:09.460,00:05:13.600,لأن هذه كلها علامات على انخفاض مستويات السكر في الدم,Jordan
weyd7cAy7qg,00:05:13.600,00:05:19.140,أخيرا كيف يمكن السيطرة على ارتفاع مستويات السكر في الدم في الصباح؟,Jordan
weyd7cAy7qg,00:05:19.700,00:05:24.860,يوجد عده حلول مقترحه بإمكانك تجربتها واختيار ما يناسبك منها,Jordan
weyd7cAy7qg,00:05:24.860,00:05:31.780,١ ممارسة الرياضة وتحسين اللياقة البدنية، والمشي او الهرولة المسائية,Jordan
weyd7cAy7qg,00:05:32.580,00:05:40.300,٢ لظاهرة الفجر: يمكن تغيير توقيت أو نوع أدوية السكري التي تستخدمها استشير طبيبك لذلك,Jordan
weyd7cAy7qg,00:05:40.420,00:05:46.420,ولتأثير سوموجي: يمكن تقليل جرعة أدوية السكري او الانسولين قبل النوم,Jordan
weyd7cAy7qg,00:05:46.420,00:05:55.780,٣ الصيام المتقطع، تناول وجبتين في اليوم فقط خلال فتره ٨ ساعات وتوقف عن الاكل لمده ١٦ ساعه,Jordan
weyd7cAy7qg,00:05:55.780,00:06:03.560,فتره الصيام هذه تعطي فرصه للجسم بتنظيم هرموناته وتحسين افراز وفعالية الانسولين في الجسم,Jordan
weyd7cAy7qg,00:06:04.040,00:06:13.380,٤ فحص هرمونات الغده الكظرية وفحص الكبد وعلاج أي مشاكل متعلقة بهما خاصه مشكله تشحم الكبد,Jordan
weyd7cAy7qg,00:06:13.900,00:06:20.040,٥ وهو الأهم والحل الأفضل اعتماد حمية الكيتو دايت والاقلاع عن الكربوهيدرات,Jordan
weyd7cAy7qg,00:06:20.040,00:06:26.760,لأنها حميه تتألق بعالج السكري وجميع مضاعفاته و تدخل الجسم بالحالة الكيتوزية,Jordan
weyd7cAy7qg,00:06:26.760,00:06:35.020,وتحرق الدهون وهو مصدر وقود أفضل من السكر وتنظم هرمونات الغده الكظرية والكبد والغدد الأخرى,Jordan
weyd7cAy7qg,00:06:35.320,00:06:45.260,"لمن لم يبدا حمية الكيتو بعد تركت رابط حلقه مثلث نجاح حميه الكيتو بصندوق الوصف, شاهد الحلقة وابدا بتطبيق حميه الكيتو بكل سهوله",Jordan
weyd7cAy7qg,00:06:47.160,00:06:53.620,بهذا نصل لنهاية الحلقة عزيزي المشاهد اذا شايف انها مفيدة اعطيني لايك او دسلايك اذا شايف انها غير مفيدة,Jordan
weyd7cAy7qg,00:06:53.840,00:06:57.940,واكتبلي استفساراتك بالتعليقات. اشترك بالقناة على اليوتيوب او على الفيس بوك,Jordan
weyd7cAy7qg,00:06:58.120,00:07:03.180,معكم الدكتور فارس وبشوفكم بحلقه اخرى بإذن الله تعالى. وأتمنى لكم دوام الصحة والعافية,Jordan
wbcs4ggCD0Q,00:00:06.800,00:00:09.920,التقييم التطوري متل ما ذكرت من قبل,Jordan
wbcs4ggCD0Q,00:00:10.080,00:00:15.160,هو عبارة عن مقارنة طفلنا مع أقرانه,Jordan
wbcs4ggCD0Q,00:00:15.380,00:00:21.000,حسب جداول التطور في خمس مجالات مختلفة في التطور,Jordan
wbcs4ggCD0Q,00:00:21.000,00:00:25.440,وهاد بنعمل من قبل فريق متكون من,Jordan
wbcs4ggCD0Q,00:00:25.440,00:00:31.300,أخصائي النطق، أخصائي العلاج الوظيفي، أخصائي العلاج الطبيعي,Jordan
wbcs4ggCD0Q,00:00:31.300,00:00:38.520,أخصائي التربية الخاصة أو المعالج السلوك التحليلي التطبيقي,Jordan
wbcs4ggCD0Q,00:00:38.760,00:00:43.100,التشخيص يختلف عن التقييم التطوري,Jordan
wbcs4ggCD0Q,00:00:43.540,00:00:49.880,بأنه الأشخاص اللي بقوموا فيه مختلفين,Jordan
wbcs4ggCD0Q,00:00:49.940,00:00:55.460,يمكن يكون أخصائي علم نفس اكلينيكي,Jordan
wbcs4ggCD0Q,00:00:55.500,00:01:01.680,طبيب أطفال متخصص بتطور الطفل وسلوك الطفل,Jordan
wbcs4ggCD0Q,00:01:01.680,00:01:08.620,طبيب نفساني للأطفال أو طبيب أعصاب للأطفال,Jordan
wbcs4ggCD0Q,00:01:08.660,00:01:10.460,ولازم يكون للأطفال,Jordan
wbcs4ggCD0Q,00:01:10.520,00:01:16.860,لأنو الطبيب النفساني أو طبيب الأعصاب تبع الناس الناضجين,Jordan
wbcs4ggCD0Q,00:01:16.960,00:01:18.960,بيختلف عن الأطفال,Jordan
wbcs4ggCD0Q,00:01:18.980,00:01:24.560,هدول الأخصائيين بيعتمدوا على اختبارات مقننة,Jordan
wbcs4ggCD0Q,00:01:24.580,00:01:30.120,هالإختبارات بتتطلع مش بس على جوانب تطور الطفل,Jordan
wbcs4ggCD0Q,00:01:30.160,00:01:33.740,بتتطلع على كل المهارات,Jordan
wbcs4ggCD0Q,00:01:33.800,00:01:39.260,والتحليل اللي الدماغ بيعملها,Jordan
wbcs4ggCD0Q,00:01:39.300,00:01:42.600,اللي لازمة للتعلم في المدرسة,Jordan
wbcs4ggCD0Q,00:01:42.620,00:01:50.720,هذا التشخيص عادةً لازم ينعمل بعد السن الخامس أو السادس من عمر الطفل,Jordan
wbcs4ggCD0Q,00:01:50.800,00:01:55.420,إذا في شي واضح بتطور طفلنا,Jordan
wbcs4ggCD0Q,00:01:55.460,00:01:59.000,وقت الأهل بسألوني شو أعمل بالأول,Jordan
wbcs4ggCD0Q,00:01:59.020,00:02:03.900,دايماً بنصح بالسن المبكر بتعملو تقييم تطوري,Jordan
wbcs4ggCD0Q,00:02:04.340,00:02:10.760,بتشتغلوا على خطة تدريبية على القليلة سنة إذا مش أكتر,Jordan
wbcs4ggCD0Q,00:02:10.860,00:02:15.960,بتاخدوا كل هالمعلومات وبعدين بعد السن الخمسة أو الستة,Jordan
wbcs4ggCD0Q,00:02:16.040,00:02:21.140,بتروحوا عند مشخص و بتعملوا التشخيص,Jordan
wbcs4ggCD0Q,00:02:21.160,00:02:26.180,وبيعطيكم  شو اللقب أو إسم الحالة اللي عند إبنكم,Jordan
wbcs4ggCD0Q,00:02:26.320,00:02:30.940,لأنو بيعطي المعالجين,Jordan
wbcs4ggCD0Q,00:02:30.940,00:02:35.580,معلومات كتير أكتر من قوائم التطور,Jordan
wbcs4ggCD0Q,00:02:35.640,00:02:42.580,بتعطينا معلومات اللي رح تساعدنا في مساعدة الطفل,Jordan
wbcs4ggCD0Q,00:02:42.580,00:02:45.140,ليقدر يتعلم بالمدرسة,Jordan
wbcs4ggCD0Q,00:02:45.740,00:02:49.740,فهدول شغلتين لازم تعملوها,Jordan
wbcs4ggCD0Q,00:02:49.840,00:02:54.960,بس بفضل دايماً إنو تبلشوا بالتقييم التطوري,Jordan
wbcs4ggCD0Q,00:02:55.240,00:02:59.780,كتير أهل بيجو عندي معهم تشخيص، بحكولي إيش بدي أعمل؟,Jordan
wbcs4ggCD0Q,00:02:59.820,00:03:03.980,بحكيلهم بدكم تروحوا عند الأخصائيين المعالجين,Jordan
wbcs4ggCD0Q,00:03:04.040,00:03:10.820,وهم بيعملوا التقييم التطوري بعدين بحطولكم الخطة التدريبية,Jordan
wbcs4ggCD0Q,00:03:10.860,00:03:14.580,فأولاً وأخيراً هدول الشغلتين رح ينعملوا,Jordan
wbcs4ggCD0Q,00:03:14.620,00:03:18.140,بس الأفضل إنكم تعملوا التقييم التطوري بالأول,Jordan
wbcs4ggCD0Q,00:03:18.140,00:03:21.600,تشتغلوا على المهارات بعدين بتروحوا بتعملوا التشخيص,Jordan
x0nO_nl0Lpo,00:00:06.580,00:00:08.160,من المفاهيم الخاطئة عنا,Jordan
x0nO_nl0Lpo,00:00:08.240,00:00:10.620,نحكي إنه الطفل كتوم أو هادي,Jordan
x0nO_nl0Lpo,00:00:10.660,00:00:12.900,أو مش اجتماعي أو خجول,Jordan
x0nO_nl0Lpo,00:00:13.000,00:00:15.460,ممكن هاد بالعكس تكون مؤشر,Jordan
x0nO_nl0Lpo,00:00:15.480,00:00:18.740,إنه هاد الطفل عنده مشكلة في النطق أو التواصل أو حتى في اللغة,Jordan
x0nO_nl0Lpo,00:00:18.760,00:00:23.100,في كتير من الأهالي لما يكون عند ابنهم تأخر في النطق أو اللغة,Jordan
x0nO_nl0Lpo,00:00:23.200,00:00:26.600,بصير يصدروا عليه أحكام أو labels,Jordan
x0nO_nl0Lpo,00:00:26.660,00:00:29.500,إنه هو كتير هادي، هو بس كتوم,Jordan
x0nO_nl0Lpo,00:00:29.540,00:00:32.720,هو خجول بستحي، ما بحب يحكي قدام الناس,Jordan
x0nO_nl0Lpo,00:00:32.820,00:00:37.300,بالعكس ممكن تكون هاي مؤشر إنه في مشكلة عند الطفل,Jordan
x0nO_nl0Lpo,00:00:37.340,00:00:42.200,سواء كانت بطريقة نطقه للأصوات أو الكلمات إلي بقدر يحكيها,Jordan
x0nO_nl0Lpo,00:00:42.280,00:00:43.880,أو حتى ممكن للغة,Jordan
x0nO_nl0Lpo,00:00:43.920,00:00:47.600,أو ممكن مشاكل تانية حركية بس إحنا مش منتبهين لإلها,Jordan
x0nO_nl0Lpo,00:00:47.640,00:00:50.880,لأنه طفلنا أغلب الوقت بقضيه قاعد وما عم بتحرك,Jordan
x0nO_nl0Lpo,00:00:50.980,00:00:53.080,فما عنا فرصة إنه نشوفه وهو عم بلعب,Jordan
x0nO_nl0Lpo,00:00:53.140,00:00:54.820,ونكتشف هاي المشكلة إلي عنده إياها,Jordan
x0nO_nl0Lpo,00:00:54.880,00:00:59.520,وهاد الإشي بخلينا نتجه لأخصائيين النطق واللغة,Jordan
x0nO_nl0Lpo,00:00:59.580,00:01:01.160,أو أخصائيين العلاج الوظيفي,Jordan
x0nO_nl0Lpo,00:01:01.220,00:01:05.040,لحتى نشوف هل فعلاً هاي مشكلة موجودة عند الطفل,Jordan
x0nO_nl0Lpo,00:01:05.120,00:01:06.740,ونحاول نعالجها بكير,Jordan
x0nO_nl0Lpo,00:01:06.780,00:01:08.960,لإنه كل ما كان أبكر كل ما كان أفضل,Jordan
x0nO_nl0Lpo,00:01:08.980,00:01:12.540,وبنتجنب وقتها المشاكل الأكبر إلي ممكن تواجهنا لقدام,Jordan
XGvRC7Xr0TQ,00:00:05.600,00:00:08.000,المهارات الشخصية كتير بتساعدنا,Jordan
XGvRC7Xr0TQ,00:00:08.100,00:00:10.380,لإستمرار الشخص ذوي الإعاقة,Jordan
XGvRC7Xr0TQ,00:00:10.480,00:00:12.000,ونجاحه بسوق العمل,Jordan
XGvRC7Xr0TQ,00:00:12.040,00:00:13.460,مثل مهارات العمل,Jordan
XGvRC7Xr0TQ,00:00:13.560,00:00:16.600,إمكانية اكتسابه مهارات العمل ضمن فريق,Jordan
XGvRC7Xr0TQ,00:00:16.740,00:00:18.200,العمل الجماعي,Jordan
XGvRC7Xr0TQ,00:00:18.360,00:00:21.620,إمكانية تعلم مهارات جديدة,Jordan
XGvRC7Xr0TQ,00:00:21.680,00:00:23.240,واكتساب مهارات جديدة,Jordan
XGvRC7Xr0TQ,00:00:23.400,00:00:25.260,يكون عنده مرونة في العمل,Jordan
XGvRC7Xr0TQ,00:00:25.340,00:00:27.560,وتقبل للتغيرات إلي ممكن تحصل,Jordan
XGvRC7Xr0TQ,00:00:27.700,00:00:29.720,إمكانياته لحل المشكلات,Jordan
XGvRC7Xr0TQ,00:00:29.820,00:00:32.740,هاد كله بساعدنا ما نواجه مشاكل لقدام,Jordan
XGvRC7Xr0TQ,00:00:32.840,00:00:35.420,بسوق العمل وبالتعامل مع الزملاء,Jordan
XGvRC7Xr0TQ,00:00:35.500,00:00:37.980,قدرته على التواصل مع الآخرين,Jordan
XGvRC7Xr0TQ,00:00:38.100,00:00:39.720,وبناء علاقات جيدة,Jordan
XGvRC7Xr0TQ,00:00:39.820,00:00:43.140,إضافة إلى اتباع التعليمات والأوامر,Jordan
XGvRC7Xr0TQ,00:00:43.300,00:00:46.320,فهمه لثقافيات العمل وأساسيات العمل,Jordan
XGvRC7Xr0TQ,00:00:46.380,00:00:48.160,هاد كتير بساعدنا كمان,Jordan
XGvRC7Xr0TQ,00:00:48.240,00:00:49.920,من قِبَل برضه التهيئة,Jordan
XGvRC7Xr0TQ,00:00:49.980,00:00:51.380,لما نهيئه للعمل,Jordan
XGvRC7Xr0TQ,00:00:51.440,00:00:53.920,إنه نعطيه ثقافة العمل,Jordan
XGvRC7Xr0TQ,00:00:54.000,00:00:56.580,وأساسيات العمل، وأخلاقيات العمل,Jordan
XGvRC7Xr0TQ,00:00:56.700,00:00:58.620,تمتعه بالسلوكيات الحسنة,Jordan
XGvRC7Xr0TQ,00:00:58.680,00:01:00.440,هاد كله بساعدنا لقدام,Jordan
XGvRC7Xr0TQ,00:01:00.580,00:01:02.780,بنجاح قصص التشغيل,Jordan
ypg_W37FfFs,00:00:05.520,00:00:08.820,المهارات الحركية للطفل في عمر 4 سنوات,Jordan
ypg_W37FfFs,00:00:08.880,00:00:10.580,تبدأ في التوازن الحركي,Jordan
ypg_W37FfFs,00:00:10.760,00:00:14.160,بتكون حركاته دقيقة ومدروسة ومنتظمة,Jordan
ypg_W37FfFs,00:00:14.600,00:00:19.520,في جميع المجالات الحركية الدقيقة والكبيرة,Jordan
ypg_W37FfFs,00:00:19.660,00:00:20.740,بالنسبة للعضلات,Jordan
ypg_W37FfFs,00:00:20.880,00:00:23.560,فيبدأ بالركض بشكل ممتاز,Jordan
ypg_W37FfFs,00:00:23.600,00:00:28.040,ويبدأ في عملية ال jumping أو القفز,Jordan
ypg_W37FfFs,00:00:28.120,00:00:31.560,على مرتفع لدرجتين أو لثلاث درجات,Jordan
ypg_W37FfFs,00:00:31.640,00:00:33.800,طبعاً بيتقن عملية نزول الدرج,Jordan
ypg_W37FfFs,00:00:33.820,00:00:37.100,ممكن بسرعة أكبر من عمر الثلاث سنوات,Jordan
ypg_W37FfFs,00:00:37.160,00:00:39.960,فيبدأ التوازن الحركي بالثبات عند الأطفال,Jordan
ypg_W37FfFs,00:00:40.080,00:00:41.520,في عمر الأربع سنوات,Jordan
ySiRjySj60I,00:00:00.020,00:00:02.880,السلام عليكم مقدمكم الدكتور فارس عرب,Jordan
ySiRjySj60I,00:00:03.300,00:00:10.440,السؤال المطروح اليوم هو كيف نحسب السعرات في الكيتو دايت وكيف نطبق النسب الغذائية في الكيتو دايت,Jordan
ySiRjySj60I,00:00:10.440,00:00:17.480,"٧٥٪ من السعرات اليومية دهون, ٢٠٪ بروتين, ٥٪ كربوهيدرات",Jordan
ySiRjySj60I,00:00:17.560,00:00:23.060,الموضوع طبعا له ابعاد ومتغيرات كثيره بس ممكن نلخصه ب 4 خطوات,Jordan
ySiRjySj60I,00:00:23.220,00:00:26.600,لذلك بسرعه اشترك معي بالقناة وخلينا ندخل صلب الموضوع,Jordan
ySiRjySj60I,00:00:34.240,00:00:37.920,اول خطوه هي حساب حاجتك من السعرات اليومية.,Jordan
ySiRjySj60I,00:00:38.420,00:00:43.040,السعرات هي وحدات طاقه لذلك يمكن حسابها بشكل دقيق.,Jordan
ySiRjySj60I,00:00:43.300,00:00:49.780,يمكنك معرفه حاجتك من السعرات عن طريق معادله معدل الأيض الأساسي BMR,Jordan
ySiRjySj60I,00:00:49.900,00:00:54.080,"هذه هي المعادلات, الاولى للرجال والثانية للنساء",Jordan
ySiRjySj60I,00:00:54.500,00:00:58.300,تركت منها نسخه في صندوق الوصف اذا حبيت تستخدمها.,Jordan
ySiRjySj60I,00:00:58.540,00:01:04.820,لاستخدامها ببساطه ادخل معطياتك وهي الوزن بالكيلو والطول بالسنتميتر والعمر,Jordan
ySiRjySj60I,00:01:05.060,00:01:08.920,واستنتج السعرات التي تحتاجها في الراحة طوال اليوم,Jordan
ySiRjySj60I,00:01:09.260,00:01:16.700,وبعدين حتضيف سعرات المجهود البدني يلي هي بين 150-800 سعره حسب مجهودك اليومي.,Jordan
ySiRjySj60I,00:01:16.880,00:01:28.280,"طيب اذا شايف ان المعادله معقده شوي, الباحثين سهلو الموضوع وخرجوا لنا بأرقم نسبيه للسعرات لكلا الجنسين حسب الجهد المبذول في اليوم",Jordan
